itemId,itemType,userItemId,itemName,parentItemId,parentPresent
bfe39931-fe89-4071-ba16-cab6089859c8,Activity,CS-PCST-R-1000,Precast Concrete - Area R - Set Panels,53bdc32c-b865-4ad2-9b5a-2690c9620578,yes
c016b33a-52fd-496f-ad93-cfa88f17e0ad,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.9.1.2.9.8,Area H,384071d3-0c33-473c-95ff-d3ab5d02ea5b,yes
c026bc4a-1960-45ca-ba93-a9b1c45ee37b,Activity,OFCI-CDU-2040,Delivery of CDUs - #97 - 112 (16nr.),11ba89ad-7ef7-4f0c-afee-af572619b3b1,yes
c0e5ffee-c863-4c09-942b-b95a8c90dbe4,Activity,OFCI-CDU-2030,Delivery of CDUs - #73 - 96 (24nr.),11ba89ad-7ef7-4f0c-afee-af572619b3b1,yes
c1649a03-4504-4c4a-bcee-5d73094c460a,Activity,CS-PAD-O-1070,Building Pad Concrete - Area O - Slab on Grade,418197b5-c6f3-4e58-92c5-d22f7ac1028d,yes
c166d20b-8afb-45c3-82ee-5cfcd2ff28ec,Activity,CS-STL-C-1020,Structural Steel - Area C - Roof Framing,75f283f0-ba35-403a-932a-ab7d9b1ff8de,yes
c19a5e30-4645-44dc-af6c-2fc991179675,Activity,OFCI-CDU-1030,Delivery of CDUs - #61 - 80 (20nr.),11ba89ad-7ef7-4f0c-afee-af572619b3b1,yes
c1c05231-0682-4495-8413-9db558e24339,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.9.1.2.9.17,Area Q,384071d3-0c33-473c-95ff-d3ab5d02ea5b,yes
c25f780b-9ad5-420f-b76f-e047446a2028,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.3.1.2.3.1811,Zone 8 (MYD2),428f8f37-2485-4f9e-8a22-5f829920002b,yes
c277bf3f-8ee5-4530-92c2-98bcf9f950df,Activity,CS-STL-Q-1010,Structural Steel - Area Q - Braced Frames,66db9d0b-b722-415c-a072-2b348678df93,yes
c363a529-4bfd-411c-b07b-02fc393205d0,Activity,MI-CON-1180,Server Hall 3 - 24MW Turnover Date (15-Mar-2028),585e25c1-a953-43a4-8ab7-b61f53df89ba,yes
c568574a-778c-4324-83a8-3d005d667c3f,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.4.6.1.2.4.6.6,Area F,13023c24-2aca-4b2a-bf18-79fa4be7c76f,yes
c5d39e74-8690-4c54-8ce6-ff3e135ed70d,Activity,MI-DES-1100,"90% Core & Shell (Civil, Shell, Building Power)",386fdd5e-97fe-4e9a-ae97-44e22ae3c1a9,yes
c5dee367-8d29-4baf-bac8-10f29b71361a,Activity,CS-PAD-E-1000,Building Pad - Zone 2 Sitework (Pad Cut & Moisture Conditioning),1cb66fd6-2989-4d9a-97c0-9abf5695077a,yes
c6a3735d-2228-4126-bdc8-338861674775,Activity,OFCI-GEN-1050,Delivery of 480V IT Gens (10nr.),7b359369-441c-4e80-8351-0f5ccc5f20e5,yes
c7c55911-3891-4be6-8118-b1120f9e3374,Activity,CS-DOOR-W-1010,Exterior Doors - West - Install Final Doors - 1nr.,309b7b5a-0d28-495f-b6e8-5f88af415abf,yes
c932d070-862e-46e2-8af7-f89fed27cf9e,Activity,OFCI-CRAC-1030,Delivery of CRAC Units - DH4 (9nr.),4df42408-4d4f-4b68-8f88-1a21d8acaea9,yes
c9ec1153-7a03-446d-b576-a39e96d23d11,Activity,OFCI-GEN-1040,Delivery of 480V Mech Gens (9nr.),7b359369-441c-4e80-8351-0f5ccc5f20e5,yes
ca2f089e-e92a-4b15-976e-cf7f57c0f4cd,Activity,CS-PCST-K-1000,Precast Concrete - Area K - Set Panels,e5847f02-0bce-4ef7-89ad-d3ebf3349230,yes
cac0800c-b437-4100-8d24-eff725d1a8ae,Activity,CS-STL-G-1010,Structural Steel - Area G - Braced Frames,b470a427-1b8c-41a1-a119-ecf28de02760,yes
cadf61db-a34d-4c38-a84c-e7af90b23c8f,Activity,MI-CON-1450,Steel Erection Complete,740cb0f1-d536-4a17-adf3-d9b03ddd016c,yes
caf74d5a-3395-4f04-9c99-47c90abf0b0c,Activity,CS-PAD-R-1060,Building Pad Concrete - Area R - Grade Beams,8897f32c-9d3a-44e4-b3a9-98e382060836,yes
cafda1cb-4108-4b02-aa90-b797d731caeb,Activity,CS-STL-E-1000,Structural Steel - Area E - Columns,13c06bce-63e6-4a01-86db-2dcf7c46cd03,yes
cb6d8dfe-ff87-440b-95ef-bd5d0ae8d472,Activity,CS-ROOF-G-1020,Roofing - Area G - Composite Insulation,b8874d2c-dc1d-4767-96dc-a2fac054f0a1,yes
cce524f8-faef-4add-8203-23c12fc11fc2,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.4.1.2.4.3.7.2,4B & 4R,6ec7e649-67bb-43a7-aa0d-952050ac61b1,yes
cdca7f88-9c15-4123-8c9f-64e38cd127cc,Activity,CS-PAD-O-1060,Building Pad Concrete - Area O - Grade Beams,418197b5-c6f3-4e58-92c5-d22f7ac1028d,yes
cded7575-8ede-41c3-8e4b-dbe76d07c4fb,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.4.1.2.4.3.7.3,2B & 2R,6ec7e649-67bb-43a7-aa0d-952050ac61b1,yes
ce9844ac-586f-4b8c-9303-b67ac2ab4ae3,Activity,MI-1060,MV Electrical,f4a35525-523a-424f-a294-3069f5bd1436,yes
cfea7b67-d992-44b7-b001-e2f2f9255a7a,Activity,OFCI-MVSW-1030,Delivery of MV Switchgear - EYD3 (2nr.),09793439-4d5c-46f8-bbbb-71c205c9d3bc,yes
d00f89f9-7007-4684-b1a4-bee2761b04d6,Activity,CS-PNT-1100,Precast Wall - Paint and Finish - Area Q - Paint & Finish to Precast Walls,183a84d7-0382-469e-bb68-83350744017b,yes
d0914484-b977-460b-a072-ab113a856648,Activity,CS-ROOF-R-1000,Roofing - Area R - Vapor Retarder,8e26bd0f-a4cd-4be7-924e-3b193640c564,yes
d140d9bc-1fad-4d7c-a62b-eed75c38d489,Activity,CS-STL-H-1010,Structural Steel - Area H - Braced Frames,daf64ff3-884c-4861-b1d1-4afe651fa933,yes
d19bcb5f-74e2-43b9-a569-58a9385f62be,Activity,MI-CON-1300,Building Dry In - Server Hall 2 (Areas G - H),740cb0f1-d536-4a17-adf3-d9b03ddd016c,yes
d1dd78bf-a9d5-4dba-882f-1cf936a0fe44,Activity,CIV-MV-1100,Medium Voltage - Pull Wire and Terminate - 3B & 3R (1100ft per line),8e0fe0c3-937b-4036-a1f5-66dffc6bff79,yes
d1ec74bf-4400-48cd-819b-e4e6d1bc39a7,Activity,MI-CON-1030,Building Dry In - Office Space (Areas A - D),740cb0f1-d536-4a17-adf3-d9b03ddd016c,yes
d286d4c8-6907-4b1d-bead-982fb5383832,WBS,AUS02-60-Schedule-L1-.1.1.1.1.1.3.1.1.3.6,60% Budget Subcontractor Authorization to Release,43e7d33e-89ae-4d42-ac5f-5d7ccc8a6c15,yes
d2e1fe71-52bd-49cb-84d7-3c5222c3d415,Activity,CS-PNT-1160,Precast Wall - Paint and Finish - Area E - Paint & Finish to Precast Walls,183a84d7-0382-469e-bb68-83350744017b,yes
d2e45f0e-d86a-4f26-8734-92a05e9ee17d,Activity,CS-PAD-M2-1000,"Building Pad - Zone 8 Sitework (Pad Cut, Moisture Conditioning & Import Select Fill/Compaction)",c25f780b-9ad5-420f-b76f-e047446a2028,yes
d3051153-bdc2-4c7d-b172-0da3bdf1b26e,Activity,OFCI-GEN-1100,Delivery of 480V IT Gens (10nr.),7b359369-441c-4e80-8351-0f5ccc5f20e5,yes
d3b90764-e3f8-48c7-91c7-7b807c4a3cb7,Activity,CS-PAD-E-1070,Building Pad Concrete - Area E - Slab on Grade,5636c431-fb78-4336-9a47-e362efc53684,yes
d4494cf1-c60b-44f4-b0f6-83cf912bab35,Activity,CS-PCST-E-1010,Precast Concrete - Area E - Grout & Patch,35be34db-0478-425a-946f-b6a993b1ee72,yes
d5e8d79e-3ef9-428d-ae33-73186f0497dd,Activity,MI-CON-1460,Enclosure Start,740cb0f1-d536-4a17-adf3-d9b03ddd016c,yes
d6e3025c-8e84-487e-89a7-44908afdcb3e,Activity,CS-ROOF-F-1000,Roofing - Area F - Vapor Retarder,4590d62b-b9fc-4a34-8f7a-0c57d9b2b818,yes
d7015030-49e8-46f0-9da4-b570ea65cbd9,Activity,CIV-MV-1030,Medium Voltage - Install Ductbanks - 4B & 4R (2400ft per line),cce524f8-faef-4add-8203-23c12fc11fc2,yes
d813a228-5b47-4d2e-b6a6-6219c41599d3,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.9.1.2.9.3,Area C,384071d3-0c33-473c-95ff-d3ab5d02ea5b,yes
d82171a2-69f8-493b-8c6c-89643744e5db,Activity,CS-PAD-D-1010,Building Pad - FRAG - Zone 1 - RFI#1 - 3' x 5' Rock Import,45675c9d-a204-4a0f-8b4b-f6268a892144,yes
d84e5bd0-e556-4a91-ac7a-cdf5bc2762b5,Activity,MI-CON-1270,Project Completion,4570a7c0-5fbe-45ac-8536-1050ddb23cfc,yes
d97c9a82-c47f-4a80-a3ca-04d1ef568769,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.5.1.2.5.12,Area K,de505be5-3a40-4235-bc55-0896500b7460,yes
d9e83b8b-67f1-45ba-8956-9b40e359382e,Activity,OFCI-TES-1020,Delivery of TES Tanks - MYD3 (4nr.),1ecce4f2-cc2a-4bfe-ac14-5d7325d04284,yes
da21f35c-7943-4c0d-91e7-6ec22175046d,Activity,CIV-STORM-1000,Storm Line - Install Storm Drain Line A - South,4c42ea37-db6a-4569-ba04-6135fb15c25e,yes
dab4ad45-11d0-4ba6-9fe1-bec5c0687ab8,Activity,OFCI-HAC-1060,Delivery of HAC System - SH7 (1nr.),e248ea36-4232-4689-856f-1476b1d1c036,yes
daf64ff3-884c-4861-b1d1-4afe651fa933,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.5.1.2.5.9,Area H,de505be5-3a40-4235-bc55-0896500b7460,yes
dafad857-fedc-4eac-9944-8383e7da8130,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.3.1.2.3.9,"Zone 3 (Areas K, L, N/2, M/2,)",428f8f37-2485-4f9e-8a22-5f829920002b,yes
db1b1759-8f22-4667-952f-814451ebca2a,Activity,OFCI-GEN-1090,Delivery of 480V IT Gens (10nr.),7b359369-441c-4e80-8351-0f5ccc5f20e5,yes
db977228-ebb7-43da-bba5-b790ba6fee77,Activity,CS-DOOR-N-1000,Exterior Doors - North - Install Temp Doors - 8nr.,47dfc0c4-a739-4194-ae8b-884b8fff7158,yes
dbd3f7f6-cfa2-46e0-b994-b138279b4b17,Activity,CS-ROOF-C-1030,Roofing - Area C - Coping,d813a228-5b47-4d2e-b6a6-6219c41599d3,yes
dc6bdb89-ce14-40fd-8336-50376e0ffc7e,Activity,CS-PCST-B-1010,Precast Concrete - Area B - Grout & Patch,5ddf4b79-0537-4130-aaa8-8a8ba3620f01,yes
dcb39f03-bb20-4c62-9651-1e996fed485a,Activity,CS-PCST-M-1000,Precast Concrete - Area M - Set Panels,1d76e902-5acc-4e54-9c01-990ae488e6d2,yes
dd50c960-60ac-4452-8549-29d7f2060371,Activity,CS-ROOF-D-1000,Roofing - Area D - Vapor Retarder,8bacffc5-fc9f-4fb7-9d65-c44ea30117c0,yes
de009c5f-944f-4fb4-9386-aaccd6658f4e,Activity,CS-SEAL-1090,Joint Sealant - Precast Walls - Area L - Joint Sealant to Precast Walls,fd1608f8-4077-43c9-8820-f4ba41cb59a1,yes
de3171f0-f9f3-4df3-8e03-8d1cbd4347d2,Activity,CS-ROOF-H-1010,Roofing - Area H - Intermediate Ply,c016b33a-52fd-496f-ad93-cfa88f17e0ad,yes
de505be5-3a40-4235-bc55-0896500b7460,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.5,Structural Steel,a673c5f2-f51f-4dbd-a7aa-cd5218b12ab5,NO
de619c3a-f9b2-40bb-97df-90ea0b0d270d,Activity,CS-STL-M-1020,Structural Steel - Area M - Roof Framing,64a364b9-443f-46f6-9c2a-aa5140f3b2c4,yes
de8c67c6-5b01-4b9d-b597-0817cf2e0ee8,WBS,AUS02-60-Schedule-L1-.1.1.2.OFESWB,Switchboards (Mech),49d1ce1e-3acc-4124-b1ef-d3778dadcb85,NO
dec1a4e6-d35e-435a-ac9a-213123f5a187,Activity,MI-1100,Fire Protection / Alarm,d286d4c8-6907-4b1d-bead-982fb5383832,yes
df2372ce-11f5-4500-a666-fba9c6d4e8dd,Activity,CS-ROOF-F-1010,Roofing - Area F - Intermediate Ply,4590d62b-b9fc-4a34-8f7a-0c57d9b2b818,yes
df2e0a62-de71-4143-a834-47d519b8e338,Activity,CS-STL-C-1010,Structural Steel - Area C - Braced Frames,75f283f0-ba35-403a-932a-ab7d9b1ff8de,yes
df9656e1-18a3-4399-b8f0-77692e4236c4,Activity,OFCI-CHI-1080,Delivery of Air Cooled Chiller - #41 - 45 (5.nr),356f8480-3cba-435d-83d0-f0ea91f4b7f7,yes
e0190fc6-24c0-4cfb-a4d7-b407d125287f,Activity,MI-CON-1360,Substation - Natural Gas Pipeline (East - Cyclone and South - Bartlett),0bb6d51f-e81e-44f2-937f-0caed0b53dbf,yes
e19a9f59-c6bc-4524-8c7e-0bcb643986a6,Activity,OFCI-TRA-1100,Delivery of Mech Transformers - MYD1 (9nr.),298cf454-4aec-42ea-a32b-3cee857acbbf,yes
e1aea6a0-b78b-4072-8c9a-87e516a43334,WBS,AUS02-60-Schedule-L1-.1.1.1.1,Steel,78a3bf1a-3591-4935-b7ee-9b00a58d7098,NO
e1bac9a6-1744-44ed-9ae9-5bb44cc0dad6,Activity,BUD-1100,100% Final GMP Pricing - TFO - Prepare & Submit,43e7d33e-89ae-4d42-ac5f-5d7ccc8a6c15,yes
e1be6e79-2c60-42b3-9c13-dfd500db1297,Activity,MI-CON-1120,Server Hall 4 - 24 MW Turnover Date (15-Apr-2028),585e25c1-a953-43a4-8ab7-b61f53df89ba,yes
e23c81c8-1830-4bd6-926c-ebf5e618241a,Activity,CS-PCST-F-1000,Precast Concrete - Area F - Set Panels,8bb02620-de80-4755-9673-8d842797b0b7,yes
e248ea36-4232-4689-856f-1476b1d1c036,WBS,AUS02-60-Schedule-L1-.1.1.2.OFEHAC,Hot Aisle Containment (HAC),49d1ce1e-3acc-4124-b1ef-d3778dadcb85,NO
e2f42d92-718b-46d1-881c-a0afed3b3672,Activity,PER-1050,Building Permit - IFP,2f6bb2d9-b1b4-4e68-8c74-fb2ccfe24e94,yes
e31c0e66-c539-4a8f-930e-3aec896affb0,Activity,CS-PAD-E-1150,Building Pad - Zone 2 Import Select Fill/Compaction,1cb66fd6-2989-4d9a-97c0-9abf5695077a,yes
e3325f10-a0b1-4123-ab7d-cf9180672169,Activity,CS-PCST-O-1010,Precast Concrete - Area O - Grout & Patch,3e713b93-1d80-4efb-9a7b-b2ee4b54a580,yes
e344a8d6-1f91-4f8a-8062-35f00e65b6f4,Activity,CS-PAD-Q-1110,Building Pad - Zone 8 Install Piers,c25f780b-9ad5-420f-b76f-e047446a2028,yes
e361ebd0-13a4-44a6-a76a-51f0c5495e1c,Activity,OFCI-CHI-1110,Delivery of Air Cooled Chiller - #56 - 60 (5.nr),356f8480-3cba-435d-83d0-f0ea91f4b7f7,yes
e3b6b9b6-2ef6-4fca-9c0c-17c48ab93737,Activity,CS-PAD-F-1070,Building Pad Concrete - Area F - Slab on Grade,c568574a-778c-4324-83a8-3d005d667c3f,yes
e52f8b8c-17c6-443d-851f-c4b7317efcfd,Activity,CS-PAD-Q-1070,Building Pad Concrete - Area Q - Slab on Grade,7f56698e-0060-44de-9e02-97eb4523df71,yes
e5683880-f442-421a-ac65-2b8e79c8114b,Activity,OFCI-TRA-1000,Delivery of IT Transformers - EYD1 (10nr.),298cf454-4aec-42ea-a32b-3cee857acbbf,yes
e5755312-8783-4158-b6b0-945f5cbe44e7,Activity,BUD-1070,100% Final GMP Pricing - Core & Shell - Prepare & Submit,43e7d33e-89ae-4d42-ac5f-5d7ccc8a6c15,yes
e5847f02-0bce-4ef7-89ad-d3ebf3349230,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.6.1.2.6.12,Area K,0194d2ec-7c1a-439d-9328-06dd55d7c06d,yes
e585e4c0-3a13-45e2-9199-faec7c13be0b,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.4.1.2.4.3.1.2.4.4,Low Voltage Vaults /Fiber Line,aa07f35e-cbac-444a-b1e2-cb18ef988a6f,yes
e72a4aee-3f83-4ab1-ba49-37cc55a82a94,Activity,CS-PNT-1050,Precast Wall - Paint and Finish - Area L - Paint & Finish to Precast Walls,183a84d7-0382-469e-bb68-83350744017b,yes
e743e00f-d052-4004-b519-b80c35109ffa,Activity,OFCI-CHI-1140,Delivery of Air Cooled Chiller - #71 - 75 (5.nr),356f8480-3cba-435d-83d0-f0ea91f4b7f7,yes
e7feb117-32b4-4a34-a305-28006325c86d,Activity,MI-1090,"Doors, Frames & Hardware",d286d4c8-6907-4b1d-bead-982fb5383832,yes
e8f391f3-eb50-475e-be21-fdabedc8cd30,Activity,MI-DES-1040,Final Geotech Report Due,386fdd5e-97fe-4e9a-ae97-44e22ae3c1a9,yes
ea03431c-7a3c-46f8-b7ca-080f737cd6b0,Activity,CS-STL-D-1000,Structural Steel - Area D - Columns,a08def4a-c71e-43f5-b5bd-295bf78bb2e7,yes
ea6e14f1-aecb-4036-b01a-e1167258361e,Activity,CS-PAD-J-1070,Building Pad Concrete - Area J - Slab on Grade,7678b893-3216-4489-a5fe-0bec0b080005,yes
ea8c6245-c4c4-4cc5-99ee-e2caf537592e,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.3.1.2.3.17,"Zone 5 (Areas R, Q)",428f8f37-2485-4f9e-8a22-5f829920002b,yes
ea99c6a7-fce3-4c35-a4f5-c7c963f27fbf,Activity,OFCI-HAC-1010,Delivery of HAC System - SH2 (1nr.),e248ea36-4232-4689-856f-1476b1d1c036,yes
eab63a61-d84a-41b1-9bea-74776c621efa,Activity,CS-PAD-N-1070,Building Pad Concrete - Area N - Slab on Grade,2ad0e93e-4c6e-4046-8395-0d69e8896377,yes
eb192eb0-878e-45e0-9c74-e2280c5de3ae,Activity,OFCI-CHI-1090,Delivery of Air Cooled Chiller - #46 - 50 (5.nr),356f8480-3cba-435d-83d0-f0ea91f4b7f7,yes
ecebed32-e788-4e32-8c5f-c6a2bb77b124,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.4.6.1.2.4.6.3,Area C,13023c24-2aca-4b2a-bf18-79fa4be7c76f,yes
ed595248-c4ae-480e-abf6-a9245fb494d2,Activity,CS-PAD-E-1110,Building Pad - FRAG - Zone 2 - RFI#1 - 3' x 5' Rock Import,1cb66fd6-2989-4d9a-97c0-9abf5695077a,yes
eda547b9-e691-43ac-b802-239bae3747ea,Activity,CS-PAD-K-1150,Building Pad - Zone 3 Import Select Fill/Compaction,dafad857-fedc-4eac-9944-8383e7da8130,yes
edf37e31-14d1-4c21-a556-8f06fdaaec58,Activity,CS-ROOF-K-1030,Roofing - Area K - Coping,362028f0-8280-4d09-b7b7-79149535f0e4,yes
edffb33d-402b-43d3-ad74-e7e1619ed937,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.9.1.2.9.9,Area I,384071d3-0c33-473c-95ff-d3ab5d02ea5b,yes
ee467060-f6f7-4bf9-8871-827bd0073c3e,Activity,CS-ROOF-I-1000,Roofing - Area I - Vapor Retarder,edffb33d-402b-43d3-ad74-e7e1619ed937,yes
ef99068b-a276-41bd-b95a-49619de9c7f0,Activity,CS-SEAL-1120,Joint Sealant - Precast Walls - Area J - Joint Sealant to Precast Walls,fd1608f8-4077-43c9-8820-f4ba41cb59a1,yes
ef9932b7-14ad-40b2-8d54-a6f18fa2961a,Activity,BUD-1000,Early Release - Sitework Price Set,43e7d33e-89ae-4d42-ac5f-5d7ccc8a6c15,yes
f0480e4e-b415-4943-9bcc-d2241ebdb1bd,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.9.1.2.9.5,Area E,384071d3-0c33-473c-95ff-d3ab5d02ea5b,yes
f0c27afb-eb87-4672-87b1-d886ba793532,Activity,MI-CON-1070,MYD 2 - Foundations Complete,740cb0f1-d536-4a17-adf3-d9b03ddd016c,yes
f2caff6f-d9d8-45bf-af50-71d7bdc6c17f,Activity,CIV-WL-1020,Water Line - Install Fire & Water Domestic Line - South,2756a942-40a2-466d-9df8-3a2c1b448761,yes
f3431052-3fba-4e9c-af72-9defd974413e,Activity,CIV-MV-1120,Medium Voltage - Install Future Ductbanks - (8 runs of 1450ft each),81c64952-1a75-42a8-b500-5073d02ea275,yes
f395b42d-bcc4-4060-bd03-5351673d58a2,Activity,OFCI-CDU-2000,Delivery of CDUs - #1 - 24 (24nr.),11ba89ad-7ef7-4f0c-afee-af572619b3b1,yes
f3ed2803-1e17-498c-aa34-10ed6ef1c4f9,Activity,OFCI-CRAC-1040,Delivery of CRAC Units - DH5 (7nr.),4df42408-4d4f-4b68-8f88-1a21d8acaea9,yes
f403c073-1ba1-4412-ba9d-24789e557e2b,Activity,CS-STL-K-1020,Structural Steel - Area K - Roof Framing,d97c9a82-c47f-4a80-a3ca-04d1ef568769,yes
f490c0c5-1869-4d8b-9dcb-c54ec9ed4519,Activity,OFCI-HAC-1040,Delivery of HAC System - SH5 (1nr.),e248ea36-4232-4689-856f-1476b1d1c036,yes
f4a35525-523a-424f-a294-3069f5bd1436,WBS,AUS02-60-Schedule-L1-.1.1.1.1.1.3.1.1.3.3,30% Early Release Package - Authorization to Release,43e7d33e-89ae-4d42-ac5f-5d7ccc8a6c15,yes
f4ddc394-d408-4bd1-9804-69022bcee1f3,Activity,CIV-WL-1010,Water Line - Install Fire & Water Domestic Line - West,2756a942-40a2-466d-9df8-3a2c1b448761,yes
f5b13f85-c4b3-4abe-8342-1511f5cb0168,Activity,CS-SEAL-1020,Joint Sealant - Precast Walls - Area C - Joint Sealant to Precast Walls,fd1608f8-4077-43c9-8820-f4ba41cb59a1,yes
f649a357-8634-49a0-a55e-7e122be293d7,Activity,MI-1080,Base Electrical,f4a35525-523a-424f-a294-3069f5bd1436,yes
f68fad54-2c3c-4aca-a9bb-5c1c6d2d27e5,Activity,CS-PAD-D-1060,Building Pad Concrete - Area D - Grade Beams,48b4a08f-db47-4218-8efa-93c66e82d6b7,yes
f7d9da1f-b34a-4c50-b9da-61ef01d8123d,Activity,CS-PAD-D-1020,Building Pad - Zone 1 Import Select Fill/Compaction,45675c9d-a204-4a0f-8b4b-f6268a892144,yes
f8992e6c-5cc5-46e2-8eba-2a565baca4d5,Activity,OFCI-HAC-1000,Delivery of HAC System - SH1 (1nr.),e248ea36-4232-4689-856f-1476b1d1c036,yes
f98421d2-3c4b-4864-8350-aaa93c9446e6,Activity,CS-PAD-K-1060,Building Pad Concrete - Area K - Grade Beams,0946a829-d655-48eb-b10b-677473d3611a,yes
f9926380-6afd-4053-a9a0-538db63ad47d,Activity,CS-ROOF-C-1000,Roofing - Area C - Vapor Retarder,d813a228-5b47-4d2e-b6a6-6219c41599d3,yes
fa3861ac-e451-4251-9218-84de820c6fe4,Activity,OFCI-CHI-1150,Delivery of Air Cooled Chiller - #76 (1.nr),356f8480-3cba-435d-83d0-f0ea91f4b7f7,yes
fa69483a-3798-42b3-9de3-739855e2e90e,Activity,CS-ROOF-G-1000,Roofing - Area G - Vapor Retarder,b8874d2c-dc1d-4767-96dc-a2fac054f0a1,yes
faa18795-b25a-4d86-998a-b0a055c6c5f3,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.3.1.2.3.181,"Zone 7 (MYD1, EYD1)",428f8f37-2485-4f9e-8a22-5f829920002b,yes
fbfbf00d-5a75-451e-926f-c2974952470c,Activity,CS-ROOF-F-1030,Roofing - Area F - Coping,4590d62b-b9fc-4a34-8f7a-0c57d9b2b818,yes
fca58ce4-67f6-4b7f-b6eb-1e71c1514cbb,Activity,CS-ROOF-G-1030,Roofing - Area G - Coping,b8874d2c-dc1d-4767-96dc-a2fac054f0a1,yes
fd1608f8-4077-43c9-8820-f4ba41cb59a1,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.7,Joint Sealant - Precast Walls,a673c5f2-f51f-4dbd-a7aa-cd5218b12ab5,NO
fdfbca06-ee7e-4c26-a0e6-b28e90521b4a,Activity,CS-SEAL-1170,Joint Sealant - Precast Walls - Area R - Joint Sealant to Precast Walls,fd1608f8-4077-43c9-8820-f4ba41cb59a1,yes
ff62b231-d8b5-4d44-bb44-5e1e6c8d2f9c,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.9.1.2.9.16,Area P,384071d3-0c33-473c-95ff-d3ab5d02ea5b,yes
